id,plain_text
297566,"Monday Niters Okay. Okay. The Chiefs are losing and do we need to keep talk about the “dead and buried”? Many of our Monday Niters have written off the Chiefs for 2008. Larry Johnson hasn’t helped with his off-the-field shenanigans. And the lack of an NFL-status quarterback complicates an already dismal season. And to make matters worse, every one is asking who will the first to get the ax. . . Carl Peterson or Herm Edwards. To Elize and Clyde in Oakland, I am ready to concede our bet and just not talk about the Chiefs anymore. So, we Monday Niters talked about the ensuing, history-making election. DR. CHARLES ALLEN: Charles says he will vote early, on his way into work. . .Charles says his office staff can take as long as it takes to vote. . . is Chiefs are struggling right now, having only a 1-4 record. . .Charles just won’t give up. . .Chiefs by 3 PAUL BOOKER: Paul will be out of town on November 4. . . he is considering voting absentee on that day. . . Paul believes that the Chiefs are a dysfunctional family. . .Jets by 20. CARL CLARK: Carl will vote in the mid-morning, avoiding the on-the-way-to-work rush. . .Carl will never vote again for those Chiefs. . . Jets by 20 BUBBA CLEAVER: Praised his fellow Monday Niters for being so knowledgeable about election stuff. . .he has helped Obama campaign in Minnesota and Georgia and is being asked to go to Ohio and Arizona soon. . .It IS written that the Chiefs will lose badly in New York. . . Jets by 12 IKE GARDNER: Ike first voted for Adlai Stevenson way back in 1956. . . he is guaranteeing that his adult children will vote for Obama. . . saying the Chiefs are gathering steam as the roll downhill...Jets by 35. LLOYD GREENFIELD : Lloyd votes at Grace Point Church at 104th and Blue River Road. . . he will vote electronically. . .thinks we ought to plan a memorial services for the departed Chiefs. . .Jets by 20 OLLIE HUBBARD: Ollie is the only Monday Niter who has already voted. . . he voted absentee because of his leg disability. . .Ollie always votes for the team that the Chiefs are playing. . .this time, no exception. . . Jets by 40. JIM NUNNELLY: He is concerned that people who think they have lost their right to vote. . . if you are awaiting trial in jail and have not been convicted, you can still vote absentee. . . Brett Favre can be beat....Chiefs by 3 (He too is letting the election of Obama get to him!) ED WEST: Like Obama, has Kansas connections.. . .he was was born in rural Osawatomie. . . he voted for Kennedy for the first time way back in 1960. . . thinks the Chiefs are an NFL team anymore...no offense, no defense, no win. . . Jets by 30."
304416,"Monday Niters Now, let’s get real. The Chiefs are wishing that Sunday’s game was still pre-season. That way, they could evaluate the new players, rest the old ones at the end of the first quarter, and then dodge the brutal, candid questions, asked by blood-sucking reporters after the game. But, it is “for real” now. Sunday will open the biggest wound possible in Herm Edwards’ armor. It will show that the Chiefs are destined for another dismal season. In addition, Sunday will show that the draft, trades, and the legacy were all worthless and unfulfilling. The Chiefs have too many unknown and untried players, to even think about beating the Patriots. In fact, we should fast forward this game and go directly to the next two games..against Oakland at home and Atlanta away. The Chiefs just might beat Oakland, depending on how well Russell, their strong-armed quarterback, plays. And maybe just maybe we might beat the Vick-less Falcons. If my math is right, three weeks from now we will be 2-1. But, come Sunday, they will lose so badly that we will think there is another Boston Massacre. Even those little men on the New England helmets will dance in both end zones. Tom Brady will pick our hand-made secondary apart. And except for a couple of long runs, the Chiefs will appear like they are still in pre-season mode. Once again, Herm will pick up where he left off, last season. With an inadequately profound statement that says and does nothing. And the reporters will laughingly write the same stories that they wrote all of last year, about how unlikely the Chiefs are to win at all. And the fans will and should direct our attention to Oakland and Atlanta, the Chiefs’ next two opponents. And Herm will go to work on his next appearance before the reporters, hopefully more realistic. For now, though. . . look for the Patriots to beat the Chiefs by at least 30 points. Enough said. Predictions Charles Allen Chiefs by 3 Wishful thinking! > Paul Booker Patriots by 14 Croyle not ready for NFL competition > Carl Clark Patriots by 14 Chiefs are so unready! > Bubba Cleaver Patriots by 14 Chiefs’ reconstruction delayed in Boston > Ike Gardner Patriots by 21 Chiefs just are not ready! > Lloyd Greenfield Patriots by 12 Undeveloped Chiefs up against the best! > Ollie Hubbard Patriots by 10 Patriots continue dominance! > Jim Nunnelly Patriots by 30 Another Boston Massacre! > Ed West Patriots by 10 Offense, defense still weak!"
52420,"Monday Nite Footballers Predictions By Jim “Grand Dad” Nunnelly Predicting Since 1970 Philadelphia Eagles vs. New England Patriots 5:30 p.m., WDAF-TV 4 2004 Top Predictors Paul Booker Ike Gardner Chatter, Conversation And Commentary The Chiefs are returning home to play the Atlanta Falcons, this Sunday. Tired, weary, confused, and broke of spirit, they will try to restore the widespread fan faith of a year ago. Instead of being atop everything, the Chiefs are 1-4, allowing the less faithful an opportunity to pontificate. And there's been a lot of fan talk about why the Chiefs decided not to exercise their trading rights, given their dismal record. Have the Chiefs conceded the season and are now positioning themselves for first round drafting in 2005? Balderdash! This team has what it takes to win. And you can expect them to get the offense and defense uncorked this weekend. The Chiefs must win for ticket prices have now fallen below zero. And merchants who overstocked their shelves with Chiefs' accessories, are worried that the extra large supply of jerseys, hoodies, baseball caps, ashtrays, and a lot other stuff will remain unsold. Look for either a rushing, passing, and sack record to fall Sunday. The Chiefs will outslick Vick. Charles Allen Eagles by 10 T.O. or No Offense Paul Booker Eagles by 13 T.O. makes the day Carl Clark New England by 7 The Brady Bunch Bubba Cleaver New England by 14 Nothing new about NE and the Super Bowl. Ike Gardner Eagles by 3 T.0. wants to show just how important he is ! Lloyd Greenfield New England by 7 Patriot passing soars higher than the Eagles fly Ollie Hubbard Eagles by 12 Time for a change Jim Nunnelly New England by 10 The 2005 Patriot Act Ed West New England by 7 Brady IS the key! (CALL STAFF) Donna Stewart Eagles by 10 Intangibles Eric L. Wesson New England by 30 Without T.O.; with T.O., 47-21 Tracy Allen New England by 10 Still The Champs SUPER BOWL POTPOURRI As one can discern, the Monday Niters are divided about what team will win on Sunday. Enough said about that. Ike and Booker are the season’s best predictors. Enough said about that, too. But rather than write an organized, thoughtful column, let’s just look at some Super Bowl trivia and potpourri (just miscellaneous stuff). This will be particularly helpful to those of you who are casual football fans and look to our column for helpful hints. Here goes: •Janet Jackson has been replaced by Paul McCartney as the halftime keynote. •It's been 24 years, since the Eagles landed at the Super Bowl. Dick Vermeil was the coach, then. •Jacksonville is the smallest and newest city to host a Super Bowl. The site is Alltell Stadium. •New England will be in the Super Bowl for the third time in four years. Tom Brady, Patriot quarterback, was named MVP in the two games won by the Patriots. •Most of the chatter has been about whether Terrell Owens will play. Chances are he will suit up and star. The Pro Bowler caught 14 touchdown passes in 14 games. •Tony Gonzalez, Chiefs' All-Pro tight end, says New England will win. Also, Renee Gardner, Ike's daughter, believes in the Patriots, as well. •It was Super Bowl 22, in 1988 when Doug Williams, first black quarterback to start a Super Bowl, just showed out in Washington’s victory over John Elway and the Denver Broncos. The score was 42-10, with Doug throwing for 4 touchdowns. •New England safety, Rodney Harrison is considered the “dirtiest” player in the NFL. He has been fined over $350,000 for his vicious hits on receivers. •Lloyd and Geneva Greenfield will host the Monday Niters and their guests at their Birchwood subdivision home for the annual Super Bowl party. Lloyd is a real estate advisor and Geneva is a renown storyteller."
98550,"Chiefs: On The Way Back Or Sinking Fast? The wound and the gift are the same. That simply means that what has hurt you may well be the thing that saves or advances you forward. Is that true with the Chiefs’ upswing? Will injuries continue to plague the Chiefs health? First, let’s look in on our discussion topic, before we talk about the rebounding Chiefs. Actually, we Monday Niters, hosted by Lloyd Greenfield, and his smart 7-year-old granddaughter. She is bright, personably and healthy in every way. Speaking of health care, the Monday Niters are going to be present at a “Community Conversation” about health care. It’s gonna be October 11 and it is sponsored by the Health Care Foundation of Greater Kansas City. The foundation seriously wants to know what everyday citizens think and want to do about their health care. In fact, every Monday Niter will be prepared to express their views, three weeks from this Saturday. Now, that announcement swiftly turned the discussion into a history lesson.About the health care providers of the past and today. Right away, the guys started shouting out dentists, physicians and nurses, from the past. Dr. Carl Peterson (physician); Dr. T.T. Lowry (dentist); and Dr. George Taft (physician) were mentioned early. Then quickly, the attention turned to hospitals, prominent to our community back in the fifties and sixties. There was Wheatley hospital and of course, there were The Queen of the World and General Hospital Number Two. And then very capable and pace-setting nurses entered the conversation. Honorably mentioned was Clara Shields Maddox, innovative public health nurse, at the then- Wayne Miner Health Center. And Ike brought up the name of a current physician, Dr. Joahn Betts-Hall. And Dr. Allen brought up the well-known dentist, Dr. Frank Haugh. And most notable among female health administrators was Dorothy Roberts, co-developer of the Dental Department down at the now-Rodgers Health center. Even Ivy Ganaway was mentioned as having a formidable pre-natal program at Swope, sponsored by the Jackson county government. Everyone mentioned were truly game-changers and contributors. Wonder what they would say at the “community conversation” the second weekend in October? Has the health of our people improved or stayed the same? The same question should be asked about our new life Chiefs. This team has improved y’all, in just one week. The tv commentators were shouting out names, most of whom we did not know and had never heard of. But they performed well, winning the stats game, against the highly-favored Denver Broncos. Now, those same no-namers will have to show the same stuff, against Miami (who beat New England two weeks ago). These no-namers were superlative in their replacement roles e.g. Knile Davis ran well replacing the injured Jamaal Charles. And Vickerson, former Bronco, performed well consistently. Even brittle Alex Smith passed with “bullet-like” precision. But they lost and few will remember the scoreless “10 minutes” in the third quarter, when the Chiefs just showed out. Consequently, it was as if the Chiefs were inspired . . . because of the key-player injuries. Thus, it could be said that the poor showing against Tennessee actually worked to the Chiefs’ advantage. Truly, they are a better team, overall as a result. Maybe out of all that crap, came something good, some noticeable improvement, some brighter days ahead. Maybe there is something to the saying that “the wound and the gift are the same”. Do the Monday Niters believe this “wound and gift” thing will continue forward to Sunday’s game against the Dolphins in Miami? Here’s what the guys think . . . Dr. Charles Allen: Because of the last game, Chiefs are playing well . . . Chiefs by 7. Paul Booker: All the Chiefs are in the MASH unit (injured) . . . Miami by 10. Carl Clark: Chiefs must play a complete game to win . . . Miami by 7. Bubba Cleaver: Chiefs will pick on somebody their size. . . Chiefs by 10. Ike Gardner: Don’t be taken in by KC’s performance last week . . . Miami by 10. Lloyd Greenfield: Compliments to the Chiefs’ passing game . . . Chiefs by 7. Ollie Hubbard: Chiefs are gearing up . . . Chiefs by 3. Jim Nunnelly: A setback is designed to propel a comeback . . . Chiefs by 10. Ed West: Reserves are filling in with confidence . . . Chiefs by 7."
310508,"Allen, Charles (8) (16-0) Super Bowl Booker, Paul (7) (15-1) Super Bowl Clark, Carl (8) (15-1) Super Bowl Cleaver, Bubba (8) (14-2) AFC Championship Gardner, Ike (6) (13-3) Division Playoffs Greenfield, Lloyd (8) (14-2) AFC Championship Hubbard, Ollie (8) (14-2) Super Bowl Nunnelly, Jim (8) (13-3) AFC Championship West, Ed (7) (14-2) Super Bowl The “Apostle” Paul Booker is the most liked guy among the Monday Niters. He is low-key, dedicated and always avoids useless confrontations. Quietly going about his life. In fact, after leaving the Air Force, many years ago, he quietly enrolled at Lincoln University. Not having any financial help, Booker had to clean up the state office buildings, at night, just to be able to go to school in the day. Nobody knew his financial status. As he began to make friends, there at Lincoln, he never imagined that those friends would become lifelong…..like Stewart Watson , Ollie Hubbard, Walt Livingston, and Charles Allen. And, quietly, he carried those friendships forward, as he became an educator in the Kansas City School District and as an evening staff worker at the Niles Home for Children. If Booker has an outspoken interest, it would be the plight of troubled youth. As home-school coordinator under Ike Gardner, it was not uncommon for him to tirelessly search for services for the young people, assigned to him. In fact, a young man approached Booker one night, at a social gathering and thanked Booker for keeping him out of prison. Now, that is Booker…at his best, helping youngsters who could go either way. Moreover, Booker’s interest in football springs from his untiring interest in troubled youth. He knows that many of the Chiefs have come from broken homes and with someone helping them, they have achieved in athletics. Booker is always quietly, trying to help some youngster avoid being in trouble. Even though Booker is quiet, he is well-known around town. In fact, a recent Mayor appointed Booker and another Monday Niter, to inspect metropolitan area night clubs, on Friday evenings. On a serious note, Booker is a well-liked, respected, quiet type of guy, everywhere he goes."
347535,"Monday Nite Footballers Predictions By Jim “Grand Dad” Nunnelly Predicting Since 1970 Kansas City Chiefs vs. Pittsburgh Steelers 12 p.m. KCTV 5 Game Prediction (Wins In Parenthesis) Charles Allen(1) Paul Booker (1) Carl Clark (1) Bubba Cleaver (1) Ike Gardner (0) Chiefs by 10 Chiefs by 3 Chiefs by 7 Chiefs by 14 San Diego by 3 Great way to start I want to Defense, Priest is Cornerbacks the season believe!! definitely stronger ‘Holmes’ free can’t contain Drew Brees Lloyd Greenfield (1) Ollie Hubbard (1) Jim Nunnelly (1) Ed West (1) Chiefs by 6 Chiefs by 12 Chiefs by 7 Chiefs by 6 Expect a rolling The right start, Special teams, Priest needs year kicking butt defense show out his raise! Chatter, Conversation And Commentary"
293086,"The Chiefs suck. End of conversation. Fortunately, the Monday Niters talk about more than the vicissitudes of this so-called professional football team. Out at Dr. Allen’s house, amid the Greek-influenced, romaine-based salad and another Greek concoction, man we talked about old remedies, used by our folks in the thirties and forties. And we focused our attention on some special senior citizens, those that are permanently imprinted in our memories. Congressman Cleaver called from Washington to share some news about the over-demanded/under-supplied inaugural tickets. So, instead of beating some “dead Chiefs”, let’s look in on a not-so-typical Monday Niter word-fest. DR. CHARLES ALLEN: Charles is sending Mrs. Mila Banks a special, belated Birthday wish. She believes the Chiefs will eventually develop into a fine team. That’s just like Charles, going out and recruiting people who still think the Chiefs can win. Mila says that the Monday Niters are “. . .men of little faith”. Right you are! But Charles isn’t. . . CHIEFS BY; 3 PAUL BOOKER: Booker is usually a nice guy, except when it comes to the Chiefs. Then, he turns into this “killer monster”, thinking that the Chiefs have no offense at all. He did smile when he acknowledged the wisdom and faith of his 84-year-old sister from Hayti, Missouri. This lady bore and reared thirteen children, in her lifetime. Booker says his mom used the yellow of an egg to reduce the swelling, caused by Mumps. Okkkkkkk! Anyway, BUFFALO BY 13 CARL CLARK: Carl claimed that his folks cured him of pneumonia by using skunk oil and honey. That one doesn’t pass the smell test. Carl mentioned seeing Mila Banks around town, especially at social events like Ivanhoe and Twin City functions. “She always talks about the Chiefs”, said Carl smiling. Smile or no smile. Smell or no smell. The Chiefs will be stampeded Sunday. . .BUFFALO BY 14 BUBBA CLEAVER: Cleaver is stuck in Washington, fighting for the bailout of the automakers. He says he cannot vote any other way because 2,000 or more jobs will be lost here in Kansas City, if he doesn’t support the bailout. Cleaver called the Monday Niters and told them he is being besieged with inaugural ticket requests. He is planning a lottery to address the thousands of requests...In the meantime, he thinks the Chiefs still have not found a way to win. . . BUFFALO BY 14. IKE GARDNER: Ike believes the Chiefs are going to get a steady diet of Buffalo chips, Sunday. Ike has lost friends because of his no-patience position with the Chiefs. But he did smile when he spoke of Mila Banks. He remembers her as a great teacher at R.T. Coles. Ike even congratulated Mila for being such a fearless disciplinarian, something sorely needed in today’s schools. During the discussion about home remedies, Ike came up with something called “juniper tar and sugar” for colds. Will this work for the Chiefs? Apparently not. . . BUFFALO BY 13 LLOYD GREENFIELD: Lloyd said there was something called “666” for colds. Is this some kind of devil reference? And Lloyd chimed in about Mila Banks being at a recent Ivanhoe party. Lloyd reminded Mila that he was one of her late husband’s “jelly beans” (a term used frequently for students by Isaiah Banks). Speaking of jelly beans, Lloyd thinks that the Chiefs can’t even beat a piece of candy. BUFFALO BY 10 OLLIE HUBBARD Ollie talks with Mila Banks often, to check on her. Ollie said Mila and her friends went down to visit Carl Connor in Columbia recently. Growing up on 27th and Olive, Ollie says his mother gave him turpentine and sugar for colds. If the cold got real bad, she would apply “goose grease” all over his huge body. But, nothing can help these Chiefs with a win. Look for number 10 loss, Sunday. . . BUFFALO BY 20 JIM NUNNELLY: He brought up Carl Connor, who now resides in Columbia, Mo., near his nephew, Charles Allen. Connor reads this column religiously, even though he is at least ninety five. He is alert and like Mila, taught here in the Kansas City, Mo., School District for years. Carl is and has always been a Missouri Tiger sports fan. That’s good news because the Chiefs sure ain’t doing much. In Columbia, the old folks thought Vick’s saffe would cure colds, pneumonia, hangovers. . .everything. But, it can’t help the Chiefs BUFFALO BY 30 ED WEST: Ed is from rural Kansas and like all rural families, they relied on certain remedies for survival. His family consumed a lot of iron supplement, called 3-S Tonic. It must have helped because Ed is a picture of health and still uses “Three S” everyday. It seems that the Chiefs are taking something these days for they are definitely improving. But, according to Ed, not enough. BUFFALO BY 10."
326749,"MONDAY NITERS VISIT WITH FORMER CHIEFS GREAT. . . Otis Taylor, former Kansas City Chiefs wide receiver, was the guest of honor recently at the Monday Nite Footballers meeting, at Rev. Emanuel “Bubba” Cleaver’s house. He shared excerpts from his autobiography, “Otis Taylor” by Otis Taylor. The book recounts Otis’ days here, in the 60s and 70s. Len Dawson, Hall of Fame quarterback, wrote the foreword and called Otis “a big play receiver”. More important, Otis listened to Monday Niters as they remembered his spectacular one-hand catches and subsequent long runs. Carl Clark was able to see a picture of his most memorable Chiefs’ plays, when Taylor carried Pat Fischer across the goal line on his back. Many, including Ollie Gates and Rev. Cleaver, have tried to get Otis inducted into the NFL Hall of Fame, but to no avail. Otis played college football at Prairie View A&M during the same time Rev. Cleaver was there. Because of an advanced illness, Otis has been walking with the assistance of a cane. He was a frequent customer at Maxine’s, 31st and Benton."
172213,"Monday Nite Footballers Predictions By Jim “Grand Dad” Nunnelly Predicting Since 1970 NCAA Championship Final And Game Prediction Charles Allen Paul Booker Carl Clark Ike Gardner Kansas & Syracuse Kansas & Texas Kansas & Texas Marquette & Texas Kansas Texas Texas Lloyd Greenfield Ollie Hubbard Jim Nunnelly Ed West Kansas & Texas Kansas & Texas Marquette & Syracuse Kansas & Texas Kansas Kansas Syracuse Kansas Bubba Cleaver Jon Gray Kansas & Syracuse Kansas & Syracuse Kansas Kansas Chatter, Conversation And Commentary You would think that these Monday Niters are just a bunch of Jayhawkers. Or maybe just a bunch of apostles for the Big 12. They really think the Big 12 is all that. Okay, but what if Roy Williams returns to North Carolina? The Tar Heels want to make Roy the highest paid college coach, replacing Duke’s Coach K. That’s why ol’ Roy is dodging the media and deflecting by saying all he wants to do, this week, is concentrate on Kansas basketball. That means to me that when this week is over, I’ll consider and maybe even announce his departure to North Carolina. Thus, our Monday Niters believe that Roy will win the national championship, dominate the sports’ news for three weeks, and then, surprise everyone with his well-orchestrated plans. Anyway, who knows what Roy will do? But, contrary to my colleagues, I believe that the title will go East to Syracuse."
298366,"Reader Looks Forward To Monday Nite Footballers Editor, THE CALL: Each week during football season, I look forward to reading the “Monday Niters” predictions and the commentary by Jim “Granddad” Nunnelly. Mr. Nunnelly’s commentary in a recent “CALL” issue was particularly interesting as he told a little about each man in the “Monday Nite Footballers group.” Nunnelly is an excellent writer. He knows how to make words on a page come alive. Even though the “Monday Niters” lead varied lives with different professions, they enjoy commonalities that make them a cohesive group of remarkable black men. In a recent write-up, Nunnelly described these grandfathers of the group from Allen to West as: extraordinary, fantastic, effective, proud, steadfast, remarkable, complete, and encouraging. For what more could one ask? Monday Niters, “Keep on keeping on.” BRAVO!!. Terry Strother Burlington, Iowa"
295051,"MONDAY NITERS ATTEND RETIREMENT EVENT . . . Members of the Monday Niters Football group attended a retirement celebration for one of its members, Jim Nunnelly, who was honored Friday, Oct. 31, at the Gem Theatre. Nunnelly will be retiring from the Jackson County COMBAT program on December 31. Nunnelly has been writing the “Monday Niters Football” predictions in THE CALL for over 25 years. -- CALL photo by Rex Purefoy."
251850,"Monday Niters 1-col pix PAUL “THE APOSTLE” BOOKER It appears to be another bummer of a year for the Kansas City Chiefs. And while we often blame the players, the coaches, particularly the Head Coach, should bear a lot of the criticisms, as well. Todd Haley is new, never having been a head coach before. Yet, he treats his players with so little respect. He appears disgruntled and mad, at all times. Doesn’t he know that he is dealing with men, not children? That motivation and praise is still the most effective aspect of leadership? That a pat on the back is what this young talented team needs? If he continues the risky “my way or the highway” approach, the Chiefs will again be among the biggest losers. PREDICTIONS Dr. Charles Allen Eagles by 7 A bitter pill to swallow Paul Booker Eagles by 14 VICK-TORY Carl Clark Eagles by 14 Eagles soar over KC Bubba Cleaver Eagles by 14 Chiefs are not ready, regardless of McNabb status Ike Gardner Eagles by 17 Eagles show no brotherly love, even w/o McNabb Lloyd Green Field Eagles by 10 The recession is everywhere Ollie Hubbard Chiefs by 3 Hustle pays off Jim Nunnelly Chiefs by 7 Johnson and Johnson set records Ed West Eagles by 20 Haley’s comets can’t get off ground Walt Youngblood Chiefs by 1 Eagles will find a way to lose Clancy Parker Chiefs by 6 Every underdog has its day Eric L. Wesson Philly by how ever many they want “The Sports Guy”"
295880,"Monday Nite Footballers Predictions By Jim “Grand Dad” Nunnelly Predicting Since 1970 Kansas City Chiefs vs. Oakland Raiders 3:15 p.m., KCTV-5 Predictions (Wins In Parenthesis) Charles Allen(9) Paul Booker (8) Carl Clark (9) Bubba Cleaver (9) Ike Gardner (6) Lloyd Greenfield (9) Ollie Hubbard (9) Jim Nunnelly (9) Ed West (8) Chatter, Conversation And Commentary"
415579,"Monday Nite Footballers Predictions By Jim “Grand Dad” Nunnelly Predicting Since 1970 Charles Allen LSU and George Mason Winner: LSU Paul Booker LSU and George Mason Winner: LSU Carl Clark UCLA and Florida Winner: Florida Bubba Cleaver UCLA and Florida Winner: Florida Ike Gardner UCLA and George Mason Winner: UCLA Lloyd Greenfield UCLA and Florida Winner: UCLA Ollie Hubbard LSU and George Mason Winner: LSU Jim Nunnelly LSU and George Mason Winner: LSU Ed West UCLA and Florida Winner: UCLA Robert Lee Allen UCLA and George Mason Winner: George Mason NCAA Final Four Indianapolis, Ind. KCTV-Channel 5 COMMENTARY, CONVERSATION AND CHATTER Well, now. There are no “No. 1s” in the Final Four this year. Not since the eighties has such a No. 1-seed been playing for College Basketball’s championship in Indianapolis. Everybody is just gone wild over George Mason, the tiny little school from nearby Washington, D.C. These Patriots have beaten North Carolina, Michigan State, and Connecticut to get to play at the “big dance”. And it is true that this team has come back from deficits and played the kind of defense that only championship teams play. And everybody is now aware of just who and what George Mason university is. Appropriately called “the Cinderella team”, George Mason will play for but not become the Champion. That title will go to Shaq’s old school, Louisiana State university. Do look for a good matchup between Thomas and Davis."
310598,"Monday Nite Footballers Predictions By Jim “Grand Dad” Nunnelly Predicting Since 1970 Season Prediction (Wins In Parenthesis) Charles Allen(8) Paul Booker (7) Carl Clark (8) Bubba Cleaver (8) Ike Gardner (6) 16-0 15-1 15-1 14-2 14-2 Super Bowl Super Bowl Super Bowl AFC Division Championship Playoffs Lloyd Greenfield (8) Ollie Hubbard (8) Jim Nunnelly (8) Ed West (7) 14-2 14-2 13-3 14-2 AFC Super Bowl AFC Super Bowl Championship Championship Chatter, Conversation And Commentary The “Apostle” Paul Booker is the most liked guy among the Monday Niters. He is low-key, dedicated and always avoids useless confrontations. Quietly going about his life. In fact, after leaving the Air Force, many years ago, he quietly enrolled at Lincoln university. Not having any financial help, Booker had to clean up the state office buildings, at night, just to be able to go to school in the day. Nobody knew his financial status. As he began to make friends, there at Lincoln, he never imagined that those friends would become lifelong…..like Stewart Watson , Ollie Hubbard, Walt Livingston, and Charles Allen. And, quietly, he carried those friendships forward, as he became an educator in the Kansas City School District and as an evening staff worker at the Niles Home for Children. If Booker has an outspoken interest, it would be the plight of troubled youth. As home-school coordinator under Ike Gardner, it was not uncommon for him to tirelessly search for services for the young people, assigned to him. In fact, a young man approached Booker one night, at a social gathering and thanked Booker for keeping him out of prison. Now, that is Booker…at his best, helping youngsters who could go either way. Moreover, Booker’s interest in football springs from his untiring interest in troubled youth. He knows that many of the Chiefs have come"
350352,"Chiefs Have Taken Us Too Far, Too Fast, With Too Little Listening to the Chiefs' front office might lead you to believe that the Chiefs are going to the Super Bowl. Wait a minute. Grant you, the Chiefs are in first place in the Western Division of the American Conference. And yes, they have more wins than losses (4-3). And for you anti-Larry Johnson fans, the venerable Priest Holmes is back (at least for now). And on an even brighter note, Dwayne Bowe is making the Chiefs look good on their first-round draft choice. But, let's get real here. My advice to the Chiefs is ""Don't take us too far, too fast, with too little"". We are not even half-way through the season and we are shouting, as if the Chiefs have already achieved something. Think about it. In November, the Chiefs still must face Green Bay and Denver at home and the undefeated Colts in Indianapolis. Duh! Now, the shouting should tone down a little. And after our discussion last Monday night, there are great differences among us, as to how the Chiefs will fare, between now and Thanksgiving. Head Hater Ike Gardner and ""that"" Booker thinks the Chiefs will lose all three of those games. That means that by the time we light up the Plaza, the Chiefs would have slipped to 4-6. But Carl Clark is not going that far. He thinks that the Chiefs will beat Denver and lose to Green Bay and the Colts. And just to give balance to the discussion, Ed West and Lloyd Greenfield think the Chiefs will beat both Green Bay and Denver and lose only to the Colts. They think the Chiefs will be 6-4 by the time we all sit down to Thanksgiving dinner. Now, the question is ""who's right"". Are the Chiefs taking us ""too far, too fast, with too little"". As old-time fans, we've been down that yellow-brick road with the Chiefs before. Win a few games and get us all excited and then, in the end, fall slowly to the bottom. But this time, Lloyd and Ed are right on. The Chiefs will win at Arrowhead and lose in Indy. That being said, pass the mashed potatoes, please."
252405,"Monday Niters Kansas City Chiefs V. Oakland Raiders 12 p.m. KCTV 5 1-col pix Charles Allen The Kansas City Chiefs are playing poorly because of the weak offensive line, never recovering from the loss of Will Shields and Willie Roaf. Nonetheless, there are some bright spots. Derrick Johnson and Tamba Hali are both headed to the Pro Bowl, making the new 3-4 defense work. However, Coach Todd Haley is treating the players like high schoolers rather than the professionals they are. There is hope for the Chiefs but Haley has to gain a stronger rapport with his players. Predictions Dr. Charles Allen Chiefs by 10 Cautiously optimistic Paul Booker Oakland by 3 My way or the highway Carl Clark Chiefs by 3 Kicking game our only hope Ike Gardner Oakland by 7 Raiders bad, Chiefs worse Lloyd Greenfield Chiefs by 3 Trying to be positive Ollie Hubbard Oakland by 20 I just woke up Jim Nunnelly Chiefs by 10 Johnson and Johnson Ed West Chiefs by 7 Play caller produces Stewart Watson Oakland by 7 After seeing them play Sunday Howard Gipson Chiefs by 7 Intensity! Eric L. Wesson Oakland Chiefs have no offense."
249829,"1-col pix Carl “The Quiet One” Clark I have been a season ticket holder for the Chiefs since 1963. I’ve seen some good years and some not-so-good seasons. But, this year is the very worst team the Chiefs have ever fielded. And because of that, I believe the Chiefs will not win a single game in 2009. The offensive line is poor. The play calling is poor. And the coach is trying to hold too many positions. And on top of that, Haley needs to “bawl himself out” every now and then for his participation in the Chiefs’ demise. On a positive note, the only thing that the Chiefs do well is their kicking game. But the weak offensive line, the overpaid and under-delivering quarterback and the poor coaching will continue. That spells more losses and long season. Everyone will beat the hell out of the Chiefs. Dr. Charles Allen New York by 7 I’m taking my second pill Paul Booker New York by a lot A Giant killer, KC is not Carl Clark New York by 14 Giants will climb the Chiefs’ beanstalk! Bubba Cleaver New York by 15 Chiefs have a GIANT problem Ike Gardner New York by 28 Chiefs should play the Midgets, not the Giants Lloyd Greenfield New York by 12 Chiefs have a long way to go. Ollie Hubbard New York by 25 Not gonna win another game! Jim Nunnelly Kansas City by 3 Eli fails! Ed West New York by 20 Manning will have a record-setting day Eric L. Wesson New York by 24 Any game against the Chiefs is an automatic win and a record offensive and defensive day!"
326851,"Monday Nite Footballers Predictions By Jim “Grand Dad” Nunnelly Predicting Since 1970 Green Bay Packers vs. Kansas City Chiefs 12 p.m. KCTV 5 Game Prediction (Wins In Parenthesis) Charles Allen(5) Paul Booker (5) Carl Clark (5) Bubba Cleaver (5) Ike Gardner (3) Chiefs by 3 Chiefs by 3 Chiefs by 7 Chiefs by 7 Denver by 3 Lloyd Greenfield (5) Ollie Hubbard (5) Jim Nunnelly (5) Ed West (5) Chiefs by 3 Chiefs by 7 Chiefs by 2 Chiefs by 7 Sports Editor’s Note: Now that we know that Ike has fallen behind in the race for the Monday Niters championship, maybe we need to let Ike know how foolish it is to constantly go against our Chiefs. Of course, ol’ Ike will be ol’ Ike and that’s okay. There aren’t too many of us that want him to win anyway. Well Ike, now that you’re two games behind everyone, how does it feel? I’m sure, rotten. Oh, do you get to sit in your “kingly chair” now that you’ve lost your battle? I bet not. See Ike if you had listened to me and the rest of the Monday Niters you wouldn’t be in this mess. But no, you allowed your ego to get in the way and now look, you’re sitting in last place. Oh, I thought you said the Chiefs wouldn’t be this good. Not on your life, Ike. You’re wrong, the rest of us are right and we’re all gloating over your last-place standing. See Ike, if only you had listened. . . Chatter, Conversation And Commentary"
